amplicon	strand	treatment	sample	numerator	denominator	edited
chr2_153968156-153968323	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	182	31130	0.005846450369418567
chr2_153968156-153968323	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	149	25146	0.005925395689175217
chr2_153968156-153968323	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	149	29451	0.0050592509592204
chr2_153968156-153968323	-	untreated	NT_100dpi_117907_id1_S1	335	65899	0.005083536927722727
chr2_153968156-153968323	-	untreated	NT_100dpi_117907_id2_S2	305	53249	0.00572780709496892
chr2_153968156-153968323	-	untreated	NT_100dpi_117907_id3_S3	312	56654	0.005507113354749885
chr2_153968156-153968323	-	untreated	NT_100dpi_117908_id1_S4	346	62609	0.005526362024629047
chr2_153968156-153968323	-	untreated	NT_100dpi_117908_id2_S5	296	51130	0.0057891648738509684
chr2_153968156-153968323	-	untreated	NT_100dpi_117909_id4_S6	272	50109	0.0054281665968189344
chr2_32372437-32372644	+	BE39max	BE39max_100dpi_117426_id1_S7	260	58753	0.004425305941824247
chr2_32372437-32372644	+	BE39max	BE39max_100dpi_117426_id2_S8	301	66134	0.004551365409622887
chr2_32372437-32372644	+	BE39max	BE39max_100dpi_117902_id1_S9	259	56543	0.004580584687759758
chr2_32372437-32372644	+	BE39max	BE39max_100dpi_117902_id3_S10	425	117828	0.0036069525070441663
chr2_32372437-32372644	+	BE39max	BE39max_100dpi_117910_id1_S11	287	62967	0.004557943049533883
chr2_32372437-32372644	+	BE39max	BE39max_100dpi_117910_id2_S12	204	54567	0.003738523283303095
chr2_32372437-32372644	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	135	31620	0.004269449715370019
chr2_32372437-32372644	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	111	32161	0.003451385218121327
chr2_32372437-32372644	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	128	30060	0.004258150365934797
chr2_32372437-32372644	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	127	30464	0.004168855042016807
chr2_32372437-32372644	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	123	31154	0.003948128651216537
chr2_32372437-32372644	+	untreated	NT_100dpi_117907_id1_S1	151	44965	0.0033581674635827868
chr2_32372437-32372644	+	untreated	NT_100dpi_117907_id2_S2	227	53614	0.004233968739508338
chr2_32372437-32372644	+	untreated	NT_100dpi_117907_id3_S3	268	55220	0.00485331401666063
chr2_32372437-32372644	+	untreated	NT_100dpi_117908_id1_S4	273	62893	0.004340705642917336
chr2_32372437-32372644	+	untreated	NT_100dpi_117908_id2_S5	280	66126	0.004234340501466896
chr2_32372437-32372644	+	untreated	NT_100dpi_117909_id4_S6	291	58239	0.004996651728223355
chr3_130617464-130617687	+	BE39max	BE39max_100dpi_117426_id1_S7	366	62506	0.005855437877963715
chr3_130617464-130617687	+	BE39max	BE39max_100dpi_117426_id2_S8	363	64534	0.005624941891096166
chr3_130617464-130617687	+	BE39max	BE39max_100dpi_117902_id1_S9	314	56298	0.005577462787310384
chr3_130617464-130617687	+	BE39max	BE39max_100dpi_117910_id1_S11	399	68123	0.005857052684115497
chr3_130617464-130617687	+	BE39max	BE39max_100dpi_117910_id2_S12	325	58022	0.005601323635862259
chr3_130617464-130617687	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	236	37843	0.006236292048727638
chr3_130617464-130617687	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	208	33161	0.0062724284551129335
chr3_130617464-130617687	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	172	29150	0.0059005145797598624
chr3_130617464-130617687	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	196	31864	0.006151142355008787
chr3_130617464-130617687	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	186	32024	0.0058081438920809395
chr3_130617464-130617687	+	untreated	NT_100dpi_117907_id1_S1	223	44198	0.005045477170912711
chr3_130617464-130617687	+	untreated	NT_100dpi_117907_id2_S2	363	53987	0.0067238409246670496
chr3_130617464-130617687	+	untreated	NT_100dpi_117907_id3_S3	374	55651	0.006720454259582038
chr3_130617464-130617687	+	untreated	NT_100dpi_117908_id1_S4	417	63884	0.0065274560140254215
chr3_130617464-130617687	+	untreated	NT_100dpi_117908_id2_S5	375	58986	0.0063574407486522225
chr3_130617464-130617687	+	untreated	NT_100dpi_117909_id4_S6	408	59906	0.0068106700497445995
chr3_144419940-144420160	+	BE39max	BE39max_100dpi_117426_id1_S7	477	89369	0.005337421253454777
chr3_144419940-144420160	+	BE39max	BE39max_100dpi_117426_id2_S8	427	81019	0.005270368678951851
chr3_144419940-144420160	+	BE39max	BE39max_100dpi_117902_id1_S9	420	68854	0.00609986347924594
chr3_144419940-144420160	+	BE39max	BE39max_100dpi_117902_id3_S10	837	142796	0.005861508725734614
chr3_144419940-144420160	+	BE39max	BE39max_100dpi_117910_id1_S11	397	75285	0.005273294813043767
chr3_144419940-144420160	+	BE39max	BE39max_100dpi_117910_id2_S12	354	64108	0.005521931740188432
chr3_144419940-144420160	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	235	36354	0.006464213016449359
chr3_144419940-144420160	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	228	38699	0.005891625106591901
chr3_144419940-144420160	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	179	30462	0.005876173593329394
chr3_144419940-144420160	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	222	34967	0.00634884319501244
chr3_144419940-144420160	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	235	37278	0.006303986265357583
chr3_144419940-144420160	+	untreated	NT_100dpi_117907_id1_S1	291	52904	0.005500529260547406
chr3_144419940-144420160	+	untreated	NT_100dpi_117907_id2_S2	384	60197	0.006379055434656212
chr3_144419940-144420160	+	untreated	NT_100dpi_117907_id3_S3	385	65173	0.005907354272474798
chr3_144419940-144420160	+	untreated	NT_100dpi_117908_id1_S4	394	72674	0.0054214712276742716
chr3_144419940-144420160	+	untreated	NT_100dpi_117908_id2_S5	418	71431	0.005851801038764682
chr3_144419940-144420160	+	untreated	NT_100dpi_117909_id4_S6	370	62448	0.005924929541378427
chr3_66197543-66197786	+	BE39max	BE39max_100dpi_117426_id1_S7	652	101799	0.006404778043006316
chr3_66197543-66197786	+	BE39max	BE39max_100dpi_117426_id2_S8	773	110379	0.007003143713931092
chr3_66197543-66197786	+	BE39max	BE39max_100dpi_117902_id1_S9	730	107314	0.006802467525206404
chr3_66197543-66197786	+	BE39max	BE39max_100dpi_117902_id3_S10	1647	218246	0.0075465300624066424
chr3_66197543-66197786	+	BE39max	BE39max_100dpi_117910_id1_S11	801	123956	0.00646197037658524
chr3_66197543-66197786	+	BE39max	BE39max_100dpi_117910_id2_S12	692	109783	0.006303343869269377
chr3_66197543-66197786	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	398	59033	0.006741991767316585
chr3_66197543-66197786	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	429	60038	0.007145474532795896
chr3_66197543-66197786	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	351	49388	0.007106989552117924
chr3_66197543-66197786	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	353	54557	0.00647029712044284
chr3_66197543-66197786	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	542	57588	0.009411682989511705
chr3_66197543-66197786	+	untreated	NT_100dpi_117907_id1_S1	406	64486	0.006295940204075303
chr3_66197543-66197786	+	untreated	NT_100dpi_117907_id2_S2	685	90487	0.007570148198083703
chr3_66197543-66197786	+	untreated	NT_100dpi_117907_id3_S3	782	106550	0.007339277334584702
chr3_66197543-66197786	+	untreated	NT_100dpi_117908_id1_S4	810	109591	0.007391117883767828
chr3_66197543-66197786	+	untreated	NT_100dpi_117908_id2_S5	832	99742	0.008341521124501212
chr3_66197543-66197786	+	untreated	NT_100dpi_117909_id4_S6	749	112085	0.00668242851407414
chr3_99181763-99181992	-	BE39max	BE39max_100dpi_117426_id1_S7	346	26078	0.013267888641767006
chr3_99181763-99181992	-	BE39max	BE39max_100dpi_117426_id2_S8	469	35377	0.01325720100630353
chr3_99181763-99181992	-	BE39max	BE39max_100dpi_117902_id1_S9	432	30769	0.014040105300789757
chr3_99181763-99181992	-	BE39max	BE39max_100dpi_117902_id3_S10	1066	70805	0.015055433938281194
chr3_99181763-99181992	-	BE39max	BE39max_100dpi_117910_id1_S11	567	38877	0.01458445867736708
chr3_99181763-99181992	-	BE39max	BE39max_100dpi_117910_id2_S12	474	35438	0.013375472656470455
chr3_99181763-99181992	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	211	16190	0.013032736256948734
chr3_99181763-99181992	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	281	20319	0.013829420739209607
chr3_99181763-99181992	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	238	16948	0.014042954920934624
chr3_99181763-99181992	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	277	18642	0.014858920716661303
chr3_99181763-99181992	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	260	16840	0.015439429928741092
chr3_99181763-99181992	-	untreated	NT_100dpi_117907_id1_S1	228	16961	0.013442603620069571
chr3_99181763-99181992	-	untreated	NT_100dpi_117907_id2_S2	484	32213	0.015024989910905536
chr3_99181763-99181992	-	untreated	NT_100dpi_117907_id3_S3	381	31994	0.0119084828405326
chr3_99181763-99181992	-	untreated	NT_100dpi_117908_id1_S4	529	37047	0.014279158906254218
chr3_99181763-99181992	-	untreated	NT_100dpi_117908_id2_S5	450	32386	0.013894892854937318
chr3_99181763-99181992	-	untreated	NT_100dpi_117909_id4_S6	513	36690	0.013982011447260833
chr4_114264418-114264587	+	BE39max	BE39max_100dpi_117426_id1_S7	365	31904	0.011440571715145436
chr4_114264418-114264587	+	BE39max	BE39max_100dpi_117426_id2_S8	227	23031	0.009856280665190396
chr4_114264418-114264587	+	BE39max	BE39max_100dpi_117902_id1_S9	233	23242	0.01002495482316496
chr4_114264418-114264587	+	BE39max	BE39max_100dpi_117902_id3_S10	578	49684	0.01163352387086386
chr4_114264418-114264587	+	BE39max	BE39max_100dpi_117910_id1_S11	260	28343	0.009173340860177116
chr4_114264418-114264587	+	BE39max	BE39max_100dpi_117910_id2_S12	183	22354	0.008186454325847723
chr4_114264418-114264587	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	243	20306	0.011966906333103516
chr4_114264418-114264587	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	145	12493	0.011606499639798287
chr4_114264418-114264587	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	123	13248	0.009284420289855072
chr4_114264418-114264587	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	124	12063	0.010279366658376855
chr4_114264418-114264587	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	135	12192	0.01107283464566929
chr4_114264418-114264587	+	untreated	NT_100dpi_117907_id1_S1	779	43133	0.018060417777571697
chr4_114264418-114264587	+	untreated	NT_100dpi_117907_id2_S2	319	25716	0.012404728573650646
chr4_114264418-114264587	+	untreated	NT_100dpi_117907_id3_S3	361	25046	0.014413479198275174
chr4_114264418-114264587	+	untreated	NT_100dpi_117908_id1_S4	340	31706	0.010723522361698101
chr4_114264418-114264587	+	untreated	NT_100dpi_117908_id2_S5	262	25614	0.010228781135316624
chr4_114264418-114264587	+	untreated	NT_100dpi_117909_id4_S6	237	25902	0.009149872596710679
chr4_129686058-129686303	-	BE39max	BE39max_100dpi_117426_id1_S7	393	58605	0.006705912464806757
chr4_129686058-129686303	-	BE39max	BE39max_100dpi_117426_id2_S8	451	63894	0.007058565749522647
chr4_129686058-129686303	-	BE39max	BE39max_100dpi_117902_id1_S9	471	58669	0.008028089791883278
chr4_129686058-129686303	-	BE39max	BE39max_100dpi_117902_id3_S10	942	107009	0.008802997878683102
chr4_129686058-129686303	-	BE39max	BE39max_100dpi_117910_id1_S11	572	64760	0.008832612723903644
chr4_129686058-129686303	-	BE39max	BE39max_100dpi_117910_id2_S12	338	52407	0.006449520102276413
chr4_129686058-129686303	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	188	28002	0.0067138061567030925
chr4_129686058-129686303	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	188	30286	0.006207488608598032
chr4_129686058-129686303	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	192	27631	0.0069487170207375775
chr4_129686058-129686303	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	196	27672	0.007082971957213067
chr4_129686058-129686303	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	193	27185	0.007099503402611735
chr4_129686058-129686303	-	untreated	NT_100dpi_117907_id1_S1	178	31610	0.0056311293894337235
chr4_129686058-129686303	-	untreated	NT_100dpi_117907_id2_S2	290	45100	0.006430155210643016
chr4_129686058-129686303	-	untreated	NT_100dpi_117907_id3_S3	379	53965	0.0070230705086630225
chr4_129686058-129686303	-	untreated	NT_100dpi_117908_id1_S4	418	53705	0.0077832604040592125
chr4_129686058-129686303	-	untreated	NT_100dpi_117908_id2_S5	400	54994	0.007273520747717933
chr4_129686058-129686303	-	untreated	NT_100dpi_117909_id4_S6	421	53260	0.007904618850920015
chr4_132720742-132720915	+	BE39max	BE39max_100dpi_117426_id1_S7	240	43462	0.005522065252404399
chr4_132720742-132720915	+	BE39max	BE39max_100dpi_117426_id2_S8	257	43420	0.005918931368033164
chr4_132720742-132720915	+	BE39max	BE39max_100dpi_117902_id1_S9	269	40889	0.006578786470688938
chr4_132720742-132720915	+	BE39max	BE39max_100dpi_117902_id3_S10	540	83507	0.006466523764474834
chr4_132720742-132720915	+	BE39max	BE39max_100dpi_117910_id1_S11	225	40416	0.005567102137767221
chr4_132720742-132720915	+	BE39max	BE39max_100dpi_117910_id2_S12	223	39940	0.005583375062593891
chr4_132720742-132720915	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	134	23379	0.005731639505539159
chr4_132720742-132720915	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	175	23635	0.007404273323460969
chr4_132720742-132720915	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	125	23300	0.00536480686695279
chr4_132720742-132720915	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	100	20592	0.004856254856254856
chr4_132720742-132720915	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	111	20498	0.005415162454873646
chr4_132720742-132720915	+	untreated	NT_100dpi_117907_id1_S1	226	45453	0.004972169053747828
chr4_132720742-132720915	+	untreated	NT_100dpi_117907_id2_S2	269	40903	0.006576534728504022
chr4_132720742-132720915	+	untreated	NT_100dpi_117907_id3_S3	273	43750	0.00624
chr4_132720742-132720915	+	untreated	NT_100dpi_117908_id1_S4	345	47826	0.00721364947936269
chr4_132720742-132720915	+	untreated	NT_100dpi_117908_id2_S5	215	43751	0.004914173390322507
chr4_132720742-132720915	+	untreated	NT_100dpi_117909_id4_S6	228	39795	0.0057293629852996604
chr4_138605179-138605335	+	BE39max	BE39max_100dpi_117426_id1_S7	246	42641	0.005769095471494571
chr4_138605179-138605335	+	BE39max	BE39max_100dpi_117426_id2_S8	165	38230	0.004315982212921789
chr4_138605179-138605335	+	BE39max	BE39max_100dpi_117902_id1_S9	155	35219	0.004401033533036145
chr4_138605179-138605335	+	BE39max	BE39max_100dpi_117902_id3_S10	300	76482	0.003922491566643132
chr4_138605179-138605335	+	BE39max	BE39max_100dpi_117910_id1_S11	222	37559	0.0059107004978833306
chr4_138605179-138605335	+	BE39max	BE39max_100dpi_117910_id2_S12	150	30424	0.004930318169865895
chr4_138605179-138605335	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	111	26082	0.004255808603634691
chr4_138605179-138605335	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	67	19231	0.00348395819250169
chr4_138605179-138605335	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	81	19643	0.004123606373771827
chr4_138605179-138605335	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	74	16831	0.004396649040461054
chr4_138605179-138605335	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	88	18602	0.004730674121062251
chr4_138605179-138605335	+	untreated	NT_100dpi_117907_id1_S1	169	50903	0.0033200400762234054
chr4_138605179-138605335	+	untreated	NT_100dpi_117907_id2_S2	191	39240	0.004867482161060143
chr4_138605179-138605335	+	untreated	NT_100dpi_117907_id3_S3	165	37828	0.004361848366289521
chr4_138605179-138605335	+	untreated	NT_100dpi_117908_id1_S4	210	44252	0.004745548223809093
chr4_138605179-138605335	+	untreated	NT_100dpi_117908_id2_S5	212	40948	0.005177298036534141
chr4_138605179-138605335	+	untreated	NT_100dpi_117909_id4_S6	184	34958	0.0052634590079524
chr4_152306772-152307012	-	BE39max	BE39max_100dpi_117426_id1_S7	1078	103803	0.01038505630858453
chr4_152306772-152307012	-	BE39max	BE39max_100dpi_117426_id2_S8	1179	111533	0.01057086243533304
chr4_152306772-152307012	-	BE39max	BE39max_100dpi_117902_id1_S9	1051	106639	0.009855681317341686
chr4_152306772-152307012	-	BE39max	BE39max_100dpi_117902_id3_S10	2391	200005	0.011954701132471688
chr4_152306772-152307012	-	BE39max	BE39max_100dpi_117910_id1_S11	1279	115850	0.011040138109624514
chr4_152306772-152307012	-	BE39max	BE39max_100dpi_117910_id2_S12	1007	100157	0.010054214882634265
chr4_152306772-152307012	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	537	51974	0.010332089121483819
chr4_152306772-152307012	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	569	53893	0.010557957434175124
chr4_152306772-152307012	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	584	52654	0.011091275116800242
chr4_152306772-152307012	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	452	48892	0.009244866235784995
chr4_152306772-152307012	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	516	52577	0.00981417730186203
chr4_152306772-152307012	-	untreated	NT_100dpi_117907_id1_S1	623	66449	0.009375611371126729
chr4_152306772-152307012	-	untreated	NT_100dpi_117907_id2_S2	890	78890	0.011281531246038787
chr4_152306772-152307012	-	untreated	NT_100dpi_117907_id3_S3	943	91854	0.010266292159296274
chr4_152306772-152307012	-	untreated	NT_100dpi_117908_id1_S4	1134	102528	0.011060393258426966
chr4_152306772-152307012	-	untreated	NT_100dpi_117908_id2_S5	1160	100185	0.011578579627688776
chr4_152306772-152307012	-	untreated	NT_100dpi_117909_id4_S6	1027	95928	0.010705946126261363
chr4_53567961-53568166	-	BE39max	BE39max_100dpi_117426_id1_S7	471	68777	0.006848219608299286
chr4_53567961-53568166	-	BE39max	BE39max_100dpi_117426_id2_S8	545	78496	0.006943028944150021
chr4_53567961-53568166	-	BE39max	BE39max_100dpi_117902_id1_S9	560	67887	0.008249002018059422
chr4_53567961-53568166	-	BE39max	BE39max_100dpi_117902_id3_S10	846	125461	0.006743131331648879
chr4_53567961-53568166	-	BE39max	BE39max_100dpi_117910_id1_S11	502	76795	0.006536883911713002
chr4_53567961-53568166	-	BE39max	BE39max_100dpi_117910_id2_S12	464	65932	0.007037553843353759
chr4_53567961-53568166	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	242	36342	0.006658962082439051
chr4_53567961-53568166	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	279	37433	0.007453316592311597
chr4_53567961-53568166	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	231	33062	0.006986873147419999
chr4_53567961-53568166	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	278	33564	0.008282683827910857
chr4_53567961-53568166	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	272	36435	0.007465349252092768
chr4_53567961-53568166	-	untreated	NT_100dpi_117907_id1_S1	442	61712	0.00716230230749287
chr4_53567961-53568166	-	untreated	NT_100dpi_117907_id2_S2	428	60778	0.00704202178419823
chr4_53567961-53568166	-	untreated	NT_100dpi_117907_id3_S3	492	71437	0.006887187311897196
chr4_53567961-53568166	-	untreated	NT_100dpi_117908_id1_S4	476	69436	0.006855233596405323
chr4_53567961-53568166	-	untreated	NT_100dpi_117908_id2_S5	475	67635	0.007022991054927183
chr4_53567961-53568166	-	untreated	NT_100dpi_117909_id4_S6	408	59886	0.006812944594729987
chr4_85947221-85947405	+	BE39max	BE39max_100dpi_117426_id1_S7	171	33419	0.005116849696280559
chr4_85947221-85947405	+	BE39max	BE39max_100dpi_117426_id2_S8	261	44401	0.005878245985450778
chr4_85947221-85947405	+	BE39max	BE39max_100dpi_117902_id1_S9	164	37235	0.004404458171075601
chr4_85947221-85947405	+	BE39max	BE39max_100dpi_117902_id3_S10	428	84127	0.005087546209896942
chr4_85947221-85947405	+	BE39max	BE39max_100dpi_117910_id1_S11	253	49376	0.005123946856772521
chr4_85947221-85947405	+	BE39max	BE39max_100dpi_117910_id2_S12	263	46491	0.0056570088834398055
chr4_85947221-85947405	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	106	21530	0.004923362749651649
chr4_85947221-85947405	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	164	24663	0.006649637108218789
chr4_85947221-85947405	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	126	21307	0.005913549537710612
chr4_85947221-85947405	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	139	22345	0.006220631013649586
chr4_85947221-85947405	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	131	22164	0.0059104854719364735
chr4_85947221-85947405	+	untreated	NT_100dpi_117907_id1_S1	208	42692	0.0048721071863581
chr4_85947221-85947405	+	untreated	NT_100dpi_117907_id2_S2	225	41241	0.005455735796901142
chr4_85947221-85947405	+	untreated	NT_100dpi_117907_id3_S3	268	44460	0.006027890238416554
chr4_85947221-85947405	+	untreated	NT_100dpi_117908_id1_S4	244	47348	0.005153332770127566
chr4_85947221-85947405	+	untreated	NT_100dpi_117908_id2_S5	195	39231	0.004970558996711784
chr4_85947221-85947405	+	untreated	NT_100dpi_117909_id4_S6	246	45732	0.005379165573340331
chr5_105817455-105817620	-	BE39max	BE39max_100dpi_117426_id1_S7	79	25612	0.003084491644541621
chr5_105817455-105817620	-	BE39max	BE39max_100dpi_117426_id2_S8	89	24669	0.003607766832867161
chr5_105817455-105817620	-	BE39max	BE39max_100dpi_117902_id1_S9	96	22210	0.004322377307519136
chr5_105817455-105817620	-	BE39max	BE39max_100dpi_117902_id3_S10	163	48147	0.00338546534571209
chr5_105817455-105817620	-	BE39max	BE39max_100dpi_117910_id1_S11	117	24822	0.004713560551124003
chr5_105817455-105817620	-	BE39max	BE39max_100dpi_117910_id2_S12	75	19868	0.0037749144352728003
chr5_105817455-105817620	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	54	14965	0.003608419645840294
chr5_105817455-105817620	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	36	12701	0.002834422486418392
chr5_105817455-105817620	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	55	10217	0.005383184887931878
chr5_105817455-105817620	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	51	11255	0.004531319413593958
chr5_105817455-105817620	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	43	11942	0.0036007368949924636
chr5_105817455-105817620	-	untreated	NT_100dpi_117907_id1_S1	80	29117	0.0027475358038259435
chr5_105817455-105817620	-	untreated	NT_100dpi_117907_id2_S2	111	25327	0.004382674616022426
chr5_105817455-105817620	-	untreated	NT_100dpi_117907_id3_S3	94	25207	0.0037291228626968697
chr5_105817455-105817620	-	untreated	NT_100dpi_117908_id1_S4	122	29348	0.004157012402889465
chr5_105817455-105817620	-	untreated	NT_100dpi_117908_id2_S5	76	24667	0.0030810394454129
chr5_105817455-105817620	-	untreated	NT_100dpi_117909_id4_S6	64	21535	0.0029719061992105875
chr5_119220086-119220275	-	BE39max	BE39max_100dpi_117426_id1_S7	305	63257	0.0048216007714561235
chr5_119220086-119220275	-	BE39max	BE39max_100dpi_117426_id2_S8	217	62439	0.003475391982574993
chr5_119220086-119220275	-	BE39max	BE39max_100dpi_117902_id1_S9	239	52691	0.004535878992617335
chr5_119220086-119220275	-	BE39max	BE39max_100dpi_117902_id3_S10	332	114425	0.0029014638409438497
chr5_119220086-119220275	-	BE39max	BE39max_100dpi_117910_id1_S11	195	68414	0.002850293799514719
chr5_119220086-119220275	-	BE39max	BE39max_100dpi_117910_id2_S12	183	58225	0.0031429798196650925
chr5_119220086-119220275	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	120	39571	0.0030325238179474867
chr5_119220086-119220275	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	118	33111	0.003563770348222645
chr5_119220086-119220275	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	104	31066	0.003347711324277345
chr5_119220086-119220275	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	113	29904	0.0037787586944890315
chr5_119220086-119220275	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	78	29620	0.0026333558406482107
chr5_119220086-119220275	-	untreated	NT_100dpi_117907_id1_S1	232	72556	0.0031975301835823365
chr5_119220086-119220275	-	untreated	NT_100dpi_117907_id2_S2	212	60434	0.003507959095873184
chr5_119220086-119220275	-	untreated	NT_100dpi_117907_id3_S3	260	62241	0.004177310775855144
chr5_119220086-119220275	-	untreated	NT_100dpi_117908_id1_S4	221	64692	0.0034161874729487416
chr5_119220086-119220275	-	untreated	NT_100dpi_117908_id2_S5	248	60754	0.004082035750732462
chr5_119220086-119220275	-	untreated	NT_100dpi_117909_id4_S6	184	61361	0.002998647349293525
chr5_123457646-123457835	+	BE39max	BE39max_100dpi_117426_id1_S7	134	48377	0.0027699113214957522
chr5_123457646-123457835	+	BE39max	BE39max_100dpi_117426_id2_S8	145	51406	0.002820682410613547
chr5_123457646-123457835	+	BE39max	BE39max_100dpi_117902_id1_S9	131	49164	0.0026645512976975023
chr5_123457646-123457835	+	BE39max	BE39max_100dpi_117902_id3_S10	195	94529	0.0020628590168096563
chr5_123457646-123457835	+	BE39max	BE39max_100dpi_117910_id1_S11	121	57303	0.002111582290630508
chr5_123457646-123457835	+	BE39max	BE39max_100dpi_117910_id2_S12	110	50376	0.0021835794822931557
chr5_123457646-123457835	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	60	27174	0.00220799293442261
chr5_123457646-123457835	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	66	26798	0.00246287036345996
chr5_123457646-123457835	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	64	25426	0.0025171084716432
chr5_123457646-123457835	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	48	24206	0.001982979426588449
chr5_123457646-123457835	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	66	25600	0.002578125
chr5_123457646-123457835	+	untreated	NT_100dpi_117907_id1_S1	94	49908	0.0018834655766610563
chr5_123457646-123457835	+	untreated	NT_100dpi_117907_id2_S2	109	46683	0.002334897071739177
chr5_123457646-123457835	+	untreated	NT_100dpi_117907_id3_S3	105	55986	0.0018754688672168042
chr5_123457646-123457835	+	untreated	NT_100dpi_117908_id1_S4	118	53482	0.0022063497999326876
chr5_123457646-123457835	+	untreated	NT_100dpi_117908_id2_S5	119	50105	0.0023750124738050097
chr5_123457646-123457835	+	untreated	NT_100dpi_117909_id4_S6	148	51428	0.0028778097534417047
chr5_136040022-136040183	-	BE39max	BE39max_100dpi_117426_id1_S7	118	21040	0.005608365019011407
chr5_136040022-136040183	-	BE39max	BE39max_100dpi_117426_id2_S8	81	18717	0.004327616605225197
chr5_136040022-136040183	-	BE39max	BE39max_100dpi_117902_id1_S9	88	13826	0.006364819904527702
chr5_136040022-136040183	-	BE39max	BE39max_100dpi_117902_id3_S10	118	28740	0.004105775922059847
